sample_id,image_path,label,label_id,split,source,confidence,sample_weight,sha256,width,height,prob_Happy,prob_Sad,prob_Angry,prob_Fear,votes,confidence_a,confidence_b,confidence_c
consensus_3of3_c060_00002647,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\105-3E-18-F-H.jpg,Happy,0,train,consensus_dataset_images,0.8581233620643616,0.8581233620643616,5d79471074b9f1467ea23287131696f98a8aa3d0e26ca332349914c569019658,512,362,,,,,3.0,0.8581233620643616,0.9266681671142578,0.9
consensus_3of3_c060_00002648,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\validation\House\hf_validation_House_8_F_08211_030_025.jpg,Happy,0,train,consensus_huggingface,0.8580487370491028,0.8580487370491028,2afed932e828a39ceff302a1e8d26a1c47509e1ac452c185a63efcb3faf6ef1b,1280,1280,,,,,3.0,0.8580487370491028,0.9653986692428588,0.9
consensus_3of3_c060_00002649,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\207-8A-102-F-H.jpg,Happy,0,train,consensus_dataset_images,0.8579944968223572,0.8579944968223572,b66d7ca84fef1514478d2a77977653f94e300a3f0ef46747cf52a3cd1468137b,512,362,,,,,3.0,0.8579944968223572,0.9474119544029236,0.9
consensus_3of3_c060_00002650,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\Tree\hf_train_Tree_11_M_09160_026_023.jpg,Happy,0,train,consensus_huggingface,0.8579410910606384,0.8579410910606384,7a7b7d01bea2a1ed5254349006feff1d57675cbc503e0940099fd78d27263eb9,1280,1280,,,,,3.0,0.8579410910606384,0.938498854637146,0.9
consensus_3of3_c060_00002651,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\214-5Q-1982-M-H.jpg,Happy,0,train,consensus_dataset_images,0.8578224778175354,0.8578224778175354,451c8a3c84659da746b1e180f2fcd2c4b88a939d00be7cf1ebaa29ad0ff82a1d,512,362,,,,,3.0,0.930640995502472,0.8578224778175354,0.9
consensus_3of3_c060_00002652,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\104-3C-404-F-H.jpg,Happy,0,train,consensus_dataset_images,0.8577536940574646,0.8577536940574646,317d2373d1ca478b76ee80729d2a2c612ffe4591f3fae685662ef4558baac54c,512,362,,,,,3.0,0.8810662627220154,0.8577536940574646,0.9
consensus_3of3_c060_00002653,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\House\hf_train_House_12_F_11639_052_085.jpg,Happy,0,train,consensus_huggingface,0.8576862215995789,0.8576862215995789,d2b221001862f470f044c5de7e56f6cadf98dc4bc80a0980c201beb61d46ed38,1280,1280,,,,,3.0,0.8576862215995789,0.9847095608711244,0.9
consensus_3of3_c060_00002654,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\108-3B-1661-F-S.jpg,Happy,0,train,consensus_dataset_images,0.8576535582542419,0.8576535582542419,9f3f9f539f83d2bb07216ac8ba4614f97c1f4a51f91d37fbe0fdc083b63f4836,512,362,,,,,3.0,0.8576535582542419,0.956168532371521,0.9
consensus_3of3_c060_00002655,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\validation\House\hf_validation_House_9_F_02465_041_001.jpg,Happy,0,train,consensus_huggingface,0.857546329498291,0.857546329498291,5d73f7fc7b512f345588be05ee831d351c541e623de71b64b026a6e7d1b7e02c,1280,1280,,,,,3.0,0.857546329498291,0.9924831986427308,0.9
consensus_3of3_c060_00002656,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\Tree\hf_train_Tree_10_F_12779_018_013.jpg,Happy,0,train,consensus_huggingface,0.8575056195259094,0.8575056195259094,873e4267fd14ab7989744de86a9e370957947e9055539a7b638e1dd793e147e3,1280,1280,,,,,3.0,0.8575056195259094,0.9503139853477478,0.9
consensus_3of3_c060_00002657,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\112-4F-1055-F-H.jpg,Happy,0,train,consensus_dataset_images,0.8573859333992004,0.8573859333992004,f7c80ab3fc74cbfc6e7768edf2e572bde5b854a14b2031060958a3fc063789a4,512,362,,,,,3.0,0.971207082271576,0.8573859333992004,0.9
consensus_3of3_c060_00002658,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\validation\House\hf_validation_House_13_M_10674_005_042.jpg,Happy,0,train,consensus_huggingface,0.8573331832885742,0.8573331832885742,f7aad129f6bad734cf0ad45a6df42791744a0b742ae05e8e6efb0cf875a4b258,1280,1280,,,,,3.0,0.8573331832885742,0.9230627417564392,0.9
consensus_3of3_c060_00002659,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\House\hf_train_House_11_F_02041_021_052.jpg,Happy,0,train,consensus_huggingface,0.8572594523429871,0.8572594523429871,4ecbafae33513991aca5cb947572c3a98f17c5f4c09e2baced6717d6b05a4cba,1280,1280,,,,,3.0,0.8572594523429871,0.925613284111023,0.9
consensus_3of3_c060_00002660,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\validation\House\hf_validation_House_8_F_12024_031_069.jpg,Happy,0,train,consensus_huggingface,0.8572431802749634,0.8572431802749634,c18981e6ebcddd581c78f15120ff4a9bd19a3cb36918f4206abda2cd578db383,1280,1280,,,,,3.0,0.8572431802749634,0.9546865224838256,0.9
consensus_3of3_c060_00002661,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\House\hf_train_House_11_F_00921_020_068.jpg,Happy,0,train,consensus_huggingface,0.8572037816047668,0.8572037816047668,ca789e6968d2dc14548c316b1a4750c9dca94f6595ebd2c268f32ed93e4157de,1280,1280,,,,,3.0,0.8572037816047668,0.940306544303894,0.9
consensus_3of3_c060_00002662,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\test\Primary\105-1Z-605-F-H.jpg,Happy,0,train,consensus_dataset_images,0.8571405410766602,0.8571405410766602,f71b7c58bf682cbdf7c8bdb0a36f2d33c1407d0a47e074fdf3ad213ab30a986f,512,362,,,,,3.0,0.8571405410766602,0.8602722883224487,0.9
consensus_3of3_c060_00002663,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\validation\House\hf_validation_House_13_F_10097_016_045.jpg,Happy,0,train,consensus_huggingface,0.8571252226829529,0.8571252226829529,5538ddee5f5c9cd19fe0049504f84433888930230b3d149173ba5f2d58c1bbea,1280,1280,,,,,3.0,0.8571252226829529,0.9749821424484252,0.9
consensus_3of3_c060_00002664,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\House\hf_train_House_10_M_12004_057_000.jpg,Happy,0,train,consensus_huggingface,0.8570342063903809,0.8570342063903809,d09f9f87913c9c78428d8c00cd0a69615ff8d0545cb1f7b411dfda20cf06c631,1280,1280,,,,,3.0,0.8570342063903809,0.9240798354148864,0.9
consensus_3of3_c060_00002665,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\Tree\hf_train_Tree_9_M_09121_046_087.jpg,Happy,0,train,consensus_huggingface,0.8569953441619873,0.8569953441619873,88df20027ef17e2be2622c0885722fbf3758767ce250b59c168d72a0f27434ba,1280,1280,,,,,3.0,0.8569953441619873,0.894494891166687,0.9
consensus_3of3_c060_00002666,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\103-4F-656-M-H.jpg,Happy,0,train,consensus_dataset_images,0.856870174407959,0.856870174407959,d0c3b0d68ce4ee37387c98a062320608b94d9a64d7148113083f2fb3c9236f84,512,362,,,,,3.0,0.856870174407959,0.9225471019744872,0.9
consensus_3of3_c060_00002667,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\House\hf_train_House_11_M_01355_009_051.jpg,Happy,0,train,consensus_huggingface,0.8568545579910278,0.8568545579910278,538508aa9b378ad1b029144781fa8bc3638fdc7a4394647be7511212ccae0433,1280,1280,,,,,3.0,0.8568545579910278,0.914390742778778,0.9
consensus_3of3_c060_00002668,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\212-7F-436-F-S.jpg,Happy,0,train,consensus_dataset_images,0.8567641973495483,0.8567641973495483,5ac96f960fa8a6ced826277f19acd0c69f301f04dc51cc406c09a1b4b76cb7e8,512,362,,,,,3.0,0.8894370198249817,0.8567641973495483,0.9
consensus_3of3_c060_00002669,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\250-8C-483-F-H.jpg,Happy,0,train,consensus_dataset_images,0.8566873669624329,0.8566873669624329,cbe559f82ff804f4b0003fc1bad2c181c8cdda04b083571eab439a2cfbd61100,512,362,,,,,3.0,0.8566873669624329,0.8778414130210876,0.9
consensus_3of3_c060_00002670,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\validation\House\hf_validation_House_8_F_03430_028_069.jpg,Happy,0,train,consensus_huggingface,0.8566378355026245,0.8566378355026245,454a56ba7ff341efa4b53bdf2c144195326634a61509d7c8bd12f43ae878a126,1280,1280,,,,,3.0,0.8566378355026245,0.9631505608558656,0.9
consensus_3of3_c060_00002671,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\205-6A-30-M-H.jpg,Happy,0,train,consensus_dataset_images,0.8565354943275452,0.8565354943275452,30b42ac2e54b2c8c70e3f5d0c727c6bf5153aae7a587117d6c9081531af13d2f,512,362,,,,,3.0,0.9591675400733948,0.8565354943275452,0.95
consensus_3of3_c060_00002672,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\112-3D-784-M-H.jpg,Happy,0,train,consensus_dataset_images,0.8564515709877014,0.8564515709877014,606b2943bc3fc29e171903ccdbe256b09869992b9c4d7b9de5fc891a95818e74,512,362,,,,,3.0,0.9370102882385254,0.8564515709877014,0.9
consensus_3of3_c060_00002673,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\230-7C-1280-F-S.jpg,Happy,0,train,consensus_dataset_images,0.8563894629478455,0.8563894629478455,1bc764ed7a189d80aefabd0b73ec13f3893cd010ca02de805e95acfffd4b663c,512,362,,,,,3.0,0.904076337814331,0.8563894629478455,0.9
consensus_3of3_c060_00002674,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\House\hf_train_House_10_M_01487_049_010.jpg,Happy,0,train,consensus_huggingface,0.8563210964202881,0.8563210964202881,52dfbc52d88e9e09c4880b40fc8078832386f018d633c481209ecc5d74d2b24c,1280,1280,,,,,3.0,0.8563210964202881,0.9646915197372437,0.9
consensus_3of3_c060_00002675,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\250-5D-708-F-H.jpg,Happy,0,train,consensus_dataset_images,0.8560730218887329,0.8560730218887329,194801df95aa890088f60dc1bbcc5da89ad29907b192b925ef3132d444c33f91,512,362,,,,,3.0,0.8858194947242737,0.8560730218887329,0.95
consensus_3of3_c060_00002676,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\Tree\hf_train_Tree_12_F_03517_055_006.jpg,Happy,0,train,consensus_huggingface,0.8556433916091919,0.8556433916091919,fa73752aa495c753e9710a12a007b4d460f870657ac45b8c3dc853d467047ae9,1280,1280,,,,,3.0,0.8556433916091919,0.9792628884315492,0.9
consensus_3of3_c060_00002677,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\House\hf_train_House_11_F_01640_021_018.jpg,Happy,0,train,consensus_huggingface,0.8553938269615173,0.8553938269615173,7473ba077ebe8ef6243c8a9bf96016b0549114c9f3cddf5a94c6ae15db07d308,1280,1280,,,,,3.0,0.8553938269615173,0.92243629693985,0.9
consensus_3of3_c060_00002678,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\280-6L-24-F-H.jpg,Happy,0,train,consensus_dataset_images,0.855390727519989,0.855390727519989,8c26259e0813b8caa3b64366e124aa170365d562d1db5eaecd7527c5540d7179,512,362,,,,,3.0,0.9476340413093568,0.855390727519989,0.9
consensus_3of3_c060_00002679,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\250-8C-1491-F-H.jpg,Happy,0,train,consensus_dataset_images,0.8553613424301147,0.8553613424301147,984687c80ea706edc47f897e118490109c3092ae1fe372401442f289c4b82b88,512,362,,,,,3.0,0.9461277723312378,0.8553613424301147,0.9
consensus_3of3_c060_00002680,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\test\Secondary\201-5Z-656-F-H.jpg,Happy,0,train,consensus_dataset_images,0.8553537130355835,0.8553537130355835,4cc68226268d7f2042991710201d7d13fe4657bd7d843ce15661f14c194163b2,512,362,,,,,3.0,0.9254308938980104,0.8553537130355835,0.9
consensus_3of3_c060_00002681,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\House\hf_train_House_12_M_05635_034_080.jpg,Happy,0,train,consensus_huggingface,0.8552021980285645,0.8552021980285645,935f7eaae7b4b640cf0b6d82d694563fd3050be3b90ba593792e8553a3f5b61e,1280,1280,,,,,3.0,0.8552021980285645,0.9318424463272096,0.9
consensus_3of3_c060_00002682,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\106-4C-866-F-H.jpg,Happy,0,train,consensus_dataset_images,0.8550082445144653,0.8550082445144653,4f7466e5f1ef19f93846890ca7f7e5be8edc2bfa0411f83efb119cc6026bf5e3,512,362,,,,,3.0,0.9739134907722472,0.8550082445144653,0.9
consensus_3of3_c060_00002683,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\280-6H-1387-M-H.jpg,Happy,0,train,consensus_dataset_images,0.8549453020095825,0.8549453020095825,ba937bd41d094aaabd631a24bd46a5598ac2fd51eb132ac47940bc8921d87d34,512,362,,,,,3.0,0.8986778855323792,0.8549453020095825,0.9
consensus_3of3_c060_00002684,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\test\Primary\103-4P-310-M-H.jpg,Happy,0,train,consensus_dataset_images,0.8549281358718872,0.8549281358718872,eb84508bdc8b01c9882fec13c695971eaacda1ed5b45a6fae87bcaa0155c942a,512,362,,,,,3.0,0.8549281358718872,0.9459581971168518,0.9
consensus_3of3_c060_00002685,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\House\hf_train_House_11_F_06662_025_005.jpg,Happy,0,train,consensus_huggingface,0.8545819520950317,0.8545819520950317,a82ee8b411c1b5198c3763c4e7c5f3ec146e15e2ec0c3735c266c91f6aaf04a4,1280,1280,,,,,3.0,0.8545819520950317,0.923925280570984,0.9
consensus_3of3_c060_00002686,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\validation\House\hf_validation_House_13_F_05027_012_003.jpg,Happy,0,train,consensus_huggingface,0.8544262051582336,0.8544262051582336,900114ec6f4081461bb75f84e30cc3e00b182da1db39081f879d5d69974baf34,1280,1280,,,,,3.0,0.8544262051582336,0.9314985275268556,0.9
consensus_3of3_c060_00002687,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\validation\House\hf_validation_House_13_F_09218_015_071.jpg,Happy,0,train,consensus_huggingface,0.8544206619262695,0.8544206619262695,39684a669006cde0e5a71798d842de113f3a2ef0b049d2fece8fdf0632396067,1280,1280,,,,,3.0,0.8544206619262695,0.9008941054344176,0.9
consensus_3of3_c060_00002688,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\102-4D-87-F-S.jpg,Happy,0,train,consensus_dataset_images,0.8543779850006104,0.8543779850006104,01deeeac035aa947006426d0cd8168930ee8900b594da006a25a61ae499914b7,512,362,,,,,3.0,0.8543779850006104,0.8925932049751282,0.9
consensus_3of3_c060_00002689,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\206-6Z-209-F-H.jpg,Happy,0,train,consensus_dataset_images,0.8541621565818787,0.8541621565818787,acaacc2ba8716731c58cad3d2c572ea63099f7be06188fae61f68d6401a5dcfd,512,362,,,,,3.0,0.8541621565818787,0.8692260980606079,0.9
consensus_3of3_c060_00002690,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\validation\House\hf_validation_House_13_F_02867_010_020.jpg,Happy,0,train,consensus_huggingface,0.8541596531867981,0.8541596531867981,0ba2fd68e26864dd0fe3756b4aa916b82e642cbd86b9eea3c944ae0164788211,1280,1280,,,,,3.0,0.8541596531867981,0.954985499382019,0.9
consensus_3of3_c060_00002691,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\214-5A-559-M-H.jpg,Happy,0,train,consensus_dataset_images,0.8540844917297363,0.8540844917297363,8fb079a6013d7e1083d23b6177850bee9e399ac65877c1319ddc246bc64b6c63,512,362,,,,,3.0,0.8540844917297363,0.858168363571167,0.9
consensus_3of3_c060_00002692,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\House\hf_train_House_11_M_08485_015_069.jpg,Happy,0,train,consensus_huggingface,0.8536830544471741,0.8536830544471741,99e0627bb51a8066ea767a68a8279690f99183c7af42b2ce679e41ebcc679377,1280,1280,,,,,3.0,0.8536830544471741,0.979649007320404,0.9
consensus_3of3_c060_00002693,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\test\Secondary\207-5E-751-M-H.jpg,Happy,0,train,consensus_dataset_images,0.8536369204521179,0.8536369204521179,35d71cbbbbde0556235a22b14125570fdaeb84c04782ee926959df39f27196ef,512,362,,,,,3.0,0.8536369204521179,0.8946327567100525,0.9
consensus_3of3_c060_00002694,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\Tree\hf_train_Tree_7_F_01125_030_074.jpg,Happy,0,train,consensus_huggingface,0.8536244034767151,0.8536244034767151,f682da8e4373c4697b4038c99e7f4537a6fa0cf07f814d7665436cff84d64f31,1280,1280,,,,,3.0,0.8536244034767151,0.8621488809585571,0.9
consensus_3of3_c060_00002695,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\214-5J-1808-F-H.jpg,Happy,0,train,consensus_dataset_images,0.853598952293396,0.853598952293396,a78b4fd82e899637ffa036687810949fb7ae5980c682d8d6a7db401cc9be3fa8,512,362,,,,,3.0,0.853598952293396,0.8737926483154297,0.9
consensus_3of3_c060_00002696,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\House\hf_train_House_11_F_00970_020_069.jpg,Happy,0,train,consensus_huggingface,0.853598415851593,0.853598415851593,b6c9ca81ef704f84537329a2b4c0d6cf6b3b207d856b5bc73bff5ce2d22d2cac,1280,1280,,,,,3.0,0.853598415851593,0.9669426083564758,0.9
consensus_3of3_c060_00002697,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\214-5Q-849-F-H.jpg,Happy,0,train,consensus_dataset_images,0.8535398840904236,0.8535398840904236,990cccb20fbf73563c0feba7289c8f91c3c89e0695186541e339efe89cce4ea9,512,362,,,,,3.0,0.900587797164917,0.8535398840904236,0.9
consensus_3of3_c060_00002698,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\validation\House\hf_validation_House_9_F_06808_042_028.jpg,Happy,0,train,consensus_huggingface,0.8534813523292542,0.8534813523292542,a965f9b94c6c93b552e1b5f207742e7110e899a8abb2c2e5707685ab58e8e78e,1280,1280,,,,,3.0,0.8534813523292542,0.9404090046882628,0.9
consensus_3of3_c060_00002699,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\test\Primary\110-3Z-1468-F-H.jpg,Happy,0,train,consensus_dataset_images,0.853404700756073,0.853404700756073,9aca4432dea40d5a61f5812df0df159aecab8af2e6c0444efd47e4fd6ecdbbe9,512,362,,,,,3.0,0.853404700756073,0.9804531335830688,0.9
consensus_3of3_c060_00002700,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\House\hf_train_House_11_M_02130_010_020.jpg,Happy,0,train,consensus_huggingface,0.853371262550354,0.853371262550354,87de88f1883ced521ed8a613555400b1320077986e5d9f2d701f6435b5a4d6a0,1280,1280,,,,,3.0,0.853371262550354,0.9619327783584596,0.9
consensus_3of3_c060_00002701,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\House\hf_train_House_10_F_12016_007_048.jpg,Happy,0,train,consensus_huggingface,0.8533183336257935,0.8533183336257935,de1effac245a252e340f1fb7e6621f4c6c31151ee8a36f54ed01622f1ac8632d,1280,1280,,,,,3.0,0.8533183336257935,0.9103600382804872,0.9
consensus_3of3_c060_00002702,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\104-4B-853-M-H.jpg,Happy,0,train,consensus_dataset_images,0.8533029556274414,0.8533029556274414,11565d828e31643893f808458031d8ade2cb865e35abe213e2703c8fb269ab45,512,362,,,,,3.0,0.9193448424339294,0.8533029556274414,0.9
consensus_3of3_c060_00002703,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\test\Secondary\250-5D-1372-F-H.jpg,Happy,0,train,consensus_dataset_images,0.853302001953125,0.853302001953125,0f7b958f33497856039736c8b990023a4b62e65f7c6f0c70b9e195b19b77c22b,512,362,,,,,3.0,0.9525360465049744,0.853302001953125,0.95
consensus_3of3_c060_00002704,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\House\hf_train_House_11_M_08087_015_032.jpg,Happy,0,train,consensus_huggingface,0.8531990051269531,0.8531990051269531,ab72e1903d0761e1ae1ecd65659d0cc7031f5297fefa3c80dafdd55dc95204a7,1280,1280,,,,,3.0,0.8531990051269531,0.9593884944915771,0.9
consensus_3of3_c060_00002705,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\102-4C-110-F-H.jpg,Happy,0,train,consensus_dataset_images,0.8531320691108704,0.8531320691108704,aaddfade776c0f60ac2c1a9c6723dbd14f7f957cb53e2e8878a90e5d5a8c889b,512,362,,,,,3.0,0.8531320691108704,0.9788724780082704,0.9
consensus_3of3_c060_00002706,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\110-4H-86-F-H.jpg,Happy,0,train,consensus_dataset_images,0.8530876636505127,0.8530876636505127,0caec41accea5968734125c0a52e56ec97036f7262ef24c40e8afd3ae820fef3,512,362,,,,,3.0,0.8530876636505127,0.9830689430236816,0.9
consensus_3of3_c060_00002707,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\House\hf_train_House_13_M_02359_056_084.jpg,Happy,0,train,consensus_huggingface,0.8530654311180115,0.8530654311180115,49aa5f068aa84a11f23889af49b59871e8dbc38013bf9ef9c9d8aee46eb65abf,1280,1280,,,,,3.0,0.8530654311180115,0.9724613428115844,0.9
consensus_3of3_c060_00002708,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\214-5B-2144-F-H.jpg,Happy,0,train,consensus_dataset_images,0.8530439138412476,0.8530439138412476,690205f1b1af20713309bf0bff46ce90738819eb06ec14dec321bf9dc8669980,512,362,,,,,3.0,0.8530439138412476,0.9215943813323976,0.9
consensus_3of3_c060_00002709,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\House\hf_train_House_11_F_03633_022_067.jpg,Happy,0,train,consensus_huggingface,0.8529796600341797,0.8529796600341797,2186519316fd3021d9a93efddd1bf57f85642eda379d69b57f0e3fc41964fbcf,1280,1280,,,,,3.0,0.8529796600341797,0.9100390672683716,0.9
consensus_3of3_c060_00002710,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\House\hf_train_House_11_F_08753_026_043.jpg,Happy,0,train,consensus_huggingface,0.8528855443000793,0.8528855443000793,7b0068d10055364e9d0a1bded273af275280d89f9dac551f79f1906de93a42f9,1280,1280,,,,,3.0,0.931585431098938,0.8528855443000793,0.9
consensus_3of3_c060_00002711,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\validation\House\hf_validation_House_8_M_05218_023_038.jpg,Happy,0,train,consensus_huggingface,0.8528847694396973,0.8528847694396973,d6af94ed88919d874c29775a03fd3968759a114de850150f92660f91a731146a,1280,1280,,,,,3.0,0.8528847694396973,0.9524295330047609,0.9
consensus_3of3_c060_00002712,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\validation\House\hf_validation_House_9_M_02480_033_094.jpg,Happy,0,train,consensus_huggingface,0.8528826236724854,0.8528826236724854,6d542a61a7bc95e348f006ee7699a749ca9b1ec675ae6e04b46d89c3a2cc26aa,1280,1280,,,,,3.0,0.8528826236724854,0.956536829471588,0.9
consensus_3of3_c060_00002713,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\House\hf_train_House_10_M_08933_054_060.jpg,Happy,0,train,consensus_huggingface,0.8528261780738831,0.8528261780738831,cbb79d5973fbbc5f5b411e5f92e579ef579b4426ddb21531697a6d0125b5d0d9,1280,1280,,,,,3.0,0.8528261780738831,0.9755672216415404,0.9
consensus_3of3_c060_00002714,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\112-4F-199-M-H.jpg,Happy,0,train,consensus_dataset_images,0.8528088331222534,0.8528088331222534,752355c31ad1e99ceb479eb3d2f0b08d96aab88573e67a131d4638e0ea21dd3d,512,362,,,,,3.0,0.9417518973350524,0.8528088331222534,0.9
consensus_3of3_c060_00002715,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\House\hf_train_House_12_M_13507_041_062.jpg,Happy,0,train,consensus_huggingface,0.8527535796165466,0.8527535796165466,b3884ab50d33523da2050fb1421eccadb9cff3849742529493ea2644ca88afe7,1280,1280,,,,,3.0,0.8527535796165466,0.9572587609291076,0.9
consensus_3of3_c060_00002716,C:\Users\alper\Desktop\CCDDA\Dataset\huggingface_extracted\train\House\hf_train_House_10_F_13308_008_020.jpg,Happy,0,train,consensus_huggingface,0.8527370691299438,0.8527370691299438,9f3dc6e20de7e24a74aad976356075c64b50b3e30f2054d16747ca2a1f6762b8,1280,1280,,,,,3.0,0.8527370691299438,0.9599788188934326,0.9
consensus_3of3_c060_00002717,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\105-1E-834-F-H.jpg,Happy,0,train,consensus_dataset_images,0.8526574969291687,0.8526574969291687,e8cc48e1986a6eaa418abfbae8d33bd0760a61107d9dad770131809cde09e23b,512,362,,,,,3.0,0.9106532335281372,0.8526574969291687,0.9
consensus_3of3_c060_00002718,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\104-4Z-1010-F-H.jpg,Happy,0,train,consensus_dataset_images,0.852575421333313,0.852575421333313,a2b82c6296ba054ebeb6a6c75b7e1cba193b165e0002156c6e66409bf4a6662f,512,362,,,,,3.0,0.92509788274765,0.852575421333313,0.9
consensus_3of3_c060_00002719,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\280-5G-2005-M-H.jpg,Happy,0,train,consensus_dataset_images,0.8524971008300781,0.8524971008300781,d1d4754bf124ea3251bb3562241cec4321220aadaff50dac8ca94f8aa04fc509,512,362,,,,,3.0,0.8524971008300781,0.9552252888679504,0.9
consensus_3of3_c060_00002720,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Secondary\250-5G-1902-F-H.jpg,Happy,0,train,consensus_dataset_images,0.852390706539154,0.852390706539154,6d9e04b25e4ad7831b13e0084b6f7b4315f4dedc1f5cfc4c866f368cd707c4f6,512,362,,,,,3.0,0.852390706539154,0.936280071735382,0.9
consensus_3of3_c060_00002721,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Education\train\Primary\109-3L-860-M-H.jpg,Happy,0,train,consensus_dataset_images,0.8522651195526123,0.8522651195526123,111375c2fedc4dbb979d50cfc1900fc8286ce2f8169ce901466a5618dfff48d1,512,362,,,,,3.0,0.9557623863220216,0.8522651195526123,0.95
