sample_id,image_path,rel_path,label,label_id,original_label,split,source,fg_area_ratio,fg_area_ratio_valid,empty_space_ratio,empty_space_ratio_valid,bbox_area_ratio,bbox_area_ratio_valid,centroid_x_norm,centroid_x_norm_valid,centroid_y_norm,centroid_y_norm_valid,top_mass_ratio,top_mass_ratio_valid,bottom_mass_ratio,bottom_mass_ratio_valid,stroke_darkness_mean,stroke_darkness_mean_valid,stroke_darkness_std,stroke_darkness_std_valid,component_count_norm,component_count_norm_valid,skeleton_break_count_norm,skeleton_break_count_norm_valid,shading_ratio,shading_ratio_valid,unique_hue_count,unique_hue_count_valid,warm_ratio,warm_ratio_valid,dark_color_ratio,dark_color_ratio_valid,sharp_angle_ratio,sharp_angle_ratio_valid,dominant_orientation_abs,dominant_orientation_abs_valid,figure_integrity_proxy,figure_integrity_proxy_valid,phenotype_cluster,phenotype_distance
images_00000669,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Happiness\240-5A-617-F-H.jpg,Emotion/test/Happiness/240-5A-617-F-H.jpg,Happy,0,Happiness,test,Dataset/Images,0.05836175009608269,1,0.9416382312774658,1,0.7790055274963379,1,0.4852752685546875,1,0.42935946583747864,1,0.6534159183502197,1,0.3465840816497803,1,0.3855242133140564,1,0.21002551913261414,1,0.9172133803367615,1,11.977727890014648,1,0.09697698056697845,1,12.0,1,0.41189196705818176,1,0.0011600052239373326,1,0.0,1,0.46470946073532104,1,0.5708628296852112,1,0,4.265271186828613
images_00000023,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Happiness\101-1E-515-M-H.jpg,Emotion/test/Happiness/101-1E-515-M-H.jpg,Happy,0,Happiness,test,Dataset/Images,0.15843512117862701,1,0.8415648937225342,1,1.0,1,0.4187706708908081,1,0.4719724953174591,1,0.5542652606964111,1,0.4457347095012665,1,0.298920214176178,1,0.16918474435806274,1,38.79273223876953,1,84.59944915771484,1,0.008241103030741215,1,9.0,1,0.3426806926727295,1,4.316298509365879e-05,1,0.1759098768234253,1,0.20084872841835022,1,0.31687024235725403,1,2,3.8468594551086426
images_00000210,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Happiness\105-1Z-565-M-H.jpg,Emotion/test/Happiness/105-1Z-565-M-H.jpg,Happy,0,Happiness,test,Dataset/Images,0.0669727623462677,1,0.9330272078514099,1,0.919889509677887,1,0.5068814754486084,1,0.5111696720123291,1,0.47418028116226196,1,0.525819718837738,1,0.4519328773021698,1,0.32401520013809204,1,3.1293163299560547,1,25.735929489135742,1,0.4060259461402893,1,15.0,1,0.1393667459487915,1,0.019844181835651398,1,0.3322147727012634,1,0.247417613863945,1,0.4774797260761261,1,3,3.87648868560791
images_00001560,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\250-8L-428-F-S.jpg,Emotion/test/Sadness/250-8L-428-F-S.jpg,Sad,1,Sadness,test,Dataset/Images,0.07294004410505295,1,0.9270599484443665,1,1.0,1,0.43486857414245605,1,0.5614177584648132,1,0.3379687964916229,1,0.6620312333106995,1,0.36598917841911316,1,0.22996187210083008,1,16.509841918945312,1,37.605751037597656,1,0.09934166818857193,1,7.0,1,0.5251877307891846,1,0.00717584602534771,1,0.12026143819093704,1,0.10081776976585388,1,0.1458800882101059,1,2,2.088085889816284
images_00009028,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\207-5C-826-M-S.jpg,Emotion/train/Sadness/207-5C-826-M-S.jpg,Sad,1,Sadness,val,Dataset/Images,0.06494410336017609,1,0.9350559115409851,1,1.0,1,0.399094820022583,1,0.3661746084690094,1,0.6666943430900574,1,0.33330562710762024,1,0.3266053795814514,1,0.23539714515209198,1,16.56379508972168,1,24.98057746887207,1,0.09977569431066513,1,9.0,1,0.3711637556552887,1,0.004942161496728659,1,0.11722912639379501,1,0.3425776958465576,1,0.12988820672035217,1,0,3.112973690032959
images_00004731,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\213-8A-1290-F-H.jpg,Emotion/train/Happiness/213-8A-1290-F-H.jpg,Happy,0,Happiness,val,Dataset/Images,0.08652020245790482,1,0.9134798049926758,1,1.0,1,0.4655633270740509,1,0.5437318682670593,1,0.396233469247818,1,0.6037665009498596,1,0.21909599006175995,1,0.10737406462430954,1,34.2066650390625,1,43.810428619384766,1,0.0007483162917196751,1,6.0,1,0.0702105239033699,1,0.0,1,0.08191126585006714,1,0.10947897285223007,1,0.17304040491580963,1,2,3.8110690116882324
images_00006772,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\102-4A-454-M-S.jpg,Emotion/train/Sadness/102-4A-454-M-S.jpg,Sad,1,Sadness,train,Dataset/Images,0.08434046804904938,1,0.9156595468521118,1,1.0,1,0.44875144958496094,1,0.5342965722084045,1,0.3816530108451843,1,0.6183469891548157,1,0.40189602971076965,1,0.21073058247566223,1,11.546097755432129,1,31.45502471923828,1,0.064611054956913,1,9.0,1,0.34669405221939087,1,0.0,1,0.1535087674856186,1,0.015095517039299011,1,0.16868093609809875,1,2,1.7438042163848877
images_00001550,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\250-8D-94-M-S.jpg,Emotion/test/Sadness/250-8D-94-M-S.jpg,Sad,1,Sadness,test,Dataset/Images,0.0789828673005104,1,0.9210171103477478,1,1.0,1,0.455921471118927,1,0.42204922437667847,1,0.6505908966064453,1,0.3494091033935547,1,0.7236918210983276,1,0.22511208057403564,1,13.218663215637207,1,37.71365737915039,1,0.7731402516365051,1,8.0,1,0.8655157089233398,1,0.062305767089128494,1,0.1111111119389534,1,0.1245834156870842,1,0.1579657346010208,1,3,4.444551467895508
images_00006197,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\280-7Q-889-F-H.jpg,Emotion/train/Happiness/280-7Q-889-F-H.jpg,Happy,0,Happiness,val,Dataset/Images,0.051655299961566925,1,0.9483447074890137,1,1.0,1,0.5005783438682556,1,0.8088178038597107,1,0.019114267081022263,1,0.9808857440948486,1,0.3479251265525818,1,0.13303007185459137,1,9.603763580322266,1,25.951744079589844,1,0.0025067892856895924,1,8.0,1,0.2702634632587433,1,0.0,1,0.1351931393146515,1,0.06234543025493622,1,0.12312240898609161,1,2,4.146259784698486
images_00007073,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4N-332-M-S.jpg,Emotion/train/Sadness/103-4N-332-M-S.jpg,Sad,1,Sadness,train,Dataset/Images,0.07237353175878525,1,0.9276264905929565,1,0.8671875,1,0.4987657070159912,1,0.5087760090827942,1,0.48628297448158264,1,0.513716995716095,1,0.4870796501636505,1,0.13778282701969147,1,4.586067199707031,1,33.82898712158203,1,0.027135828509926796,1,3.0,1,1.0,1,0.0,1,0.14067278802394867,1,0.9427428841590881,1,0.4154437184333801,1,0,4.3146233558654785
images_00001020,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\105-1C-507-F-S.jpg,Emotion/test/Sadness/105-1C-507-F-S.jpg,Sad,1,Sadness,test,Dataset/Images,0.10324046015739441,1,0.8967595100402832,1,1.0,1,0.4513777494430542,1,0.3695044219493866,1,0.6515285968780518,1,0.34847137331962585,1,0.4630478024482727,1,0.22113263607025146,1,8.632596969604492,1,45.64485549926758,1,0.15500392019748688,1,6.0,1,0.0904267206788063,1,0.010391488671302795,1,0.16834531724452972,1,0.37669283151626587,1,0.27485108375549316,1,0,3.239234447479248
images_00001115,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\108-4A-1572-F-S.jpg,Emotion/test/Sadness/108-4A-1572-F-S.jpg,Sad,1,Sadness,test,Dataset/Images,0.09086886793375015,1,0.9091311097145081,1,0.8625744581222534,1,0.48680973052978516,1,0.6478907465934753,1,0.2893955707550049,1,0.7106044292449951,1,0.5385595560073853,1,0.2584376931190491,1,5.82700252532959,1,23.631732940673828,1,0.27425482869148254,1,9.0,1,0.8146904706954956,1,0.025077693164348602,1,0.13513512909412384,1,0.031215118244290352,1,0.3903875946998596,1,3,2.246309757232666
images_00009507,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\214-5J-1931-M-S.jpg,Emotion/train/Sadness/214-5J-1931-M-S.jpg,Sad,1,Sadness,train,Dataset/Images,0.06547284871339798,1,0.9345271587371826,1,0.4171270728111267,1,0.5597546696662903,1,0.860028862953186,1,0.0,1,1.0,1,0.3767355680465698,1,0.20967552065849304,1,17.96659278869629,1,40.89692687988281,1,0.2332097291946411,1,7.0,1,0.20221081376075745,1,0.0011654006084427238,1,0.1949317753314972,1,0.016297144815325737,1,0.13094569742679596,1,2,5.025086879730225
images_00003325,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\108-3H-1319-M-H.jpg,Emotion/train/Happiness/108-3H-1319-M-H.jpg,Happy,0,Happiness,val,Dataset/Images,0.12227533757686615,1,0.8777246475219727,1,1.0,1,0.41854754090309143,1,0.5248388648033142,1,0.4978599548339844,1,0.5021400451660156,1,0.5610753297805786,1,0.2736738920211792,1,5.017696857452393,1,27.462448120117188,1,0.529850423336029,1,10.0,1,0.7787978053092957,1,0.028465988114476204,1,0.15989847481250763,1,0.08572273701429367,1,0.4936658442020416,1,3,2.752016544342041
images_00000879,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\101-4C-1005-F-S.jpg,Emotion/test/Sadness/101-4C-1005-F-S.jpg,Sad,1,Sadness,test,Dataset/Images,0.256404310464859,1,0.7435957193374634,1,1.0,1,0.4623325765132904,1,0.5138116478919983,1,0.49369779229164124,1,0.5063022375106812,1,0.5364581346511841,1,0.2746793031692505,1,65.98541259765625,1,116.91773223876953,1,0.3703049123287201,1,4.0,1,0.9866911172866821,1,0.09793680906295776,1,0.13667117059230804,1,0.060216546058654785,1,0.5,1,1,3.005373477935791
images_00003995,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\205-5D-102-F-H.jpg,Emotion/train/Happiness/205-5D-102-F-H.jpg,Happy,0,Happiness,val,Dataset/Images,0.05245921015739441,1,0.9475407600402832,1,1.0,1,0.5940936803817749,1,0.5021322965621948,1,0.5411909818649292,1,0.4588090181350708,1,0.4114557206630707,1,0.19996032118797302,1,20.61032485961914,1,35.339691162109375,1,0.1374061554670334,1,12.0,1,0.6349466443061829,1,0.0008362827938981354,1,0.13861386477947235,1,0.1824907660484314,1,0.10491842031478882,1,2,3.4624578952789307
images_00000557,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Happiness\214-5G-399-M-H.jpg,Emotion/test/Happiness/214-5G-399-M-H.jpg,Happy,0,Happiness,test,Dataset/Images,0.1492953598499298,1,0.8507046103477478,1,0.9459167718887329,1,0.45586225390434265,1,0.5625070333480835,1,0.3682917058467865,1,0.6317082643508911,1,0.7786056399345398,1,0.24715501070022583,1,8.902365684509277,1,51.094181060791016,1,0.8154023885726929,1,11.0,1,0.4506528973579407,1,0.1455455869436264,1,0.17446808516979218,1,0.02014836110174656,1,0.3534724712371826,1,3,4.766872406005859
images_00009547,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\214-5Q-1184-F-S.jpg,Emotion/train/Sadness/214-5Q-1184-F-S.jpg,Sad,1,Sadness,val,Dataset/Images,0.02852533757686615,1,0.9714746475219727,1,0.7485756278038025,1,0.49411699175834656,1,0.6320005059242249,1,0.24494041502475739,1,0.7550595998764038,1,0.3076988756656647,1,0.29094359278678894,1,3.5069923400878906,1,12.139589309692383,1,0.1770380139350891,1,11.0,1,0.25059667229652405,1,0.00489899842068553,1,0.10499999672174454,1,0.010445542633533478,1,0.3817010521888733,1,3,3.6774985790252686
images_00009026,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\207-5C-704-M-S.jpg,Emotion/train/Sadness/207-5C-704-M-S.jpg,Sad,1,Sadness,val,Dataset/Images,0.0542774498462677,1,0.9457225203514099,1,0.9375,1,0.5185939073562622,1,0.5913076996803284,1,0.22326043248176575,1,0.7767395377159119,1,0.3995770514011383,1,0.2587849497795105,1,5.125604152679443,1,16.294025421142578,1,0.21918489038944244,1,6.0,1,0.34961870312690735,1,0.007672220468521118,1,0.20814479887485504,1,0.3142070174217224,1,0.35227468609809875,1,3,2.628775119781494
images_00007856,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\107-4F-1147-F-S.jpg,Emotion/train/Sadness/107-4F-1147-F-S.jpg,Sad,1,Sadness,val,Dataset/Images,0.22141531109809875,1,0.7785846590995789,1,1.0,1,0.5127859115600586,1,0.4488637149333954,1,0.589063823223114,1,0.4109362065792084,1,0.4633871018886566,1,0.23074984550476074,1,38.954593658447266,1,108.71676635742188,1,0.20147180557250977,1,12.0,1,0.7270127534866333,1,0.020858511328697205,1,0.11731843650341034,1,0.1114712730050087,1,0.4428306221961975,1,1,3.056159019470215
images_00004802,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\214-5D-389-F-H.jpg,Emotion/train/Happiness/214-5D-389-F-H.jpg,Happy,0,Happiness,val,Dataset/Images,0.1583595871925354,1,0.8416404128074646,1,1.0,1,0.49163371324539185,1,0.5235204100608826,1,0.37228715419769287,1,0.6277128458023071,1,0.47914406657218933,1,0.28167346119880676,1,50.392784118652344,1,106.18093872070312,1,0.2555619776248932,1,9.0,1,0.2070518583059311,1,0.11065910011529922,1,0.12271805107593536,1,0.019480424001812935,1,0.3167191743850708,1,1,2.887601137161255
images_00000196,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Happiness\104-3L-2142-F-H.jpg,Emotion/test/Happiness/104-3L-2142-F-H.jpg,Happy,0,Happiness,test,Dataset/Images,0.10852253437042236,1,0.8914774656295776,1,1.0,1,0.5121119022369385,1,0.4458889663219452,1,0.5753206610679626,1,0.42467933893203735,1,0.40734967589378357,1,0.2238081842660904,1,6.744215965270996,1,32.26433181762695,1,0.18111762404441833,1,12.0,1,0.3107314109802246,1,0.007256776560097933,1,0.14814814925193787,1,0.14163318276405334,1,0.37983426451683044,1,2,3.034940481185913
images_00000744,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Happiness\250-8L-428-F-H.jpg,Emotion/test/Happiness/250-8L-428-F-H.jpg,Happy,0,Happiness,test,Dataset/Images,0.08240892738103867,1,0.9175910949707031,1,0.9408667087554932,1,0.41148316860198975,1,0.5854429006576538,1,0.3223124146461487,1,0.6776875853538513,1,0.3826148211956024,1,0.20147943496704102,1,28.055938720703125,1,42.94717025756836,1,0.035616081207990646,1,6.0,1,0.016012420877814293,1,0.001246331143192947,1,0.1377672255039215,1,0.029357433319091797,1,0.16481785476207733,1,2,2.4906909465789795
images_00001261,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\205-7H-4071-M-S.jpg,Emotion/test/Sadness/205-7H-4071-M-S.jpg,Sad,1,Sadness,test,Dataset/Images,0.11061593890190125,1,0.8893840909004211,1,0.966796875,1,0.4510685205459595,1,0.4668065011501312,1,0.5790654420852661,1,0.4209345281124115,1,0.30593034625053406,1,0.259201318025589,1,26.437326431274414,1,57.029090881347656,1,0.15169252455234528,1,10.0,1,0.43609872460365295,1,0.005961887072771788,1,0.07201646268367767,1,0.16994242370128632,1,0.2212318778038025,1,2,2.9378345012664795
images_00001015,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\104-4Z-530-F-S.jpg,Emotion/test/Sadness/104-4Z-530-F-S.jpg,Sad,1,Sadness,test,Dataset/Images,0.02103116363286972,1,0.9789688587188721,1,0.896484375,1,0.2601228654384613,1,0.8683040738105774,1,0.006926629226654768,1,0.9930733442306519,1,0.5689021348953247,1,0.25282254815101624,1,1.6186119318008423,1,8.740504264831543,1,0.5069266557693481,1,11.0,1,0.7200592756271362,1,0.004159832373261452,1,0.18421052396297455,1,0.012930371798574924,1,0.4611317217350006,1,3,5.944319725036621
images_00003169,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\107-3C-168-F-H.jpg,Emotion/train/Happiness/107-3C-168-F-H.jpg,Happy,0,Happiness,train,Dataset/Images,0.17043982446193695,1,0.8295601606369019,1,1.0,1,0.4870908856391907,1,0.5856735110282898,1,0.3937321901321411,1,0.6062678098678589,1,0.40861180424690247,1,0.22253985702991486,1,53.46814727783203,1,106.77442932128906,1,0.12032289057970047,1,6.0,1,0.23962488770484924,1,0.008977900259196758,1,0.11024565249681473,1,0.03487848490476608,1,0.3408796489238739,1,1,3.141686201095581
images_00001860,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-2Z-330-F-H.jpg,Emotion/train/Happiness/101-2Z-330-F-H.jpg,Happy,0,Happiness,train,Dataset/Images,0.09562759101390839,1,0.9043723940849304,1,1.0,1,0.4691268801689148,1,0.4117850363254547,1,0.6615887880325317,1,0.3384111821651459,1,0.49608373641967773,1,0.28484046459198,1,13.056802749633789,1,33.12759017944336,1,0.39020538330078125,1,7.0,1,0.36727017164230347,1,0.025428391993045807,1,0.1309255063533783,1,0.26812636852264404,1,0.19125518202781677,1,3,3.1085028648376465
images_00005766,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\250-7F-1159-F-H.jpg,Emotion/train/Happiness/250-7F-1159-F-H.jpg,Happy,0,Happiness,val,Dataset/Images,0.040093015879392624,1,0.9599069952964783,1,0.982421875,1,0.4730999171733856,1,0.7561648488044739,1,0.02489570714533329,1,0.9751042723655701,1,0.42158839106559753,1,0.27921345829963684,1,4.909789562225342,1,15.970303535461426,1,0.24949535727500916,1,11.0,1,0.6460389494895935,1,0.004089692607522011,1,0.15960100293159485,1,0.02724943310022354,1,0.33469656109809875,1,3,3.7943875789642334
images_00010616,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5N-2195-F-S.jpg,Emotion/train/Sadness/280-5N-2195-F-S.jpg,Sad,1,Sadness,train,Dataset/Images,0.08965491503477097,1,0.9103450775146484,1,1.0,1,0.5308963060379028,1,0.7673262357711792,1,0.062105074524879456,1,0.9378949403762817,1,0.4855823218822479,1,0.32303571701049805,1,6.744215965270996,1,22.930334091186523,1,0.43256905674934387,1,6.0,1,0.8083893656730652,1,0.051428694278001785,1,0.11284046620130539,1,0.05731316655874252,1,0.34209901094436646,1,3,3.9517691135406494
images_00001912,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-4E-1012-F-H.jpg,Emotion/train/Happiness/101-4E-1012-F-H.jpg,Happy,0,Happiness,train,Dataset/Images,0.14573441445827484,1,0.854265570640564,1,1.0,1,0.5384117364883423,1,0.5503953695297241,1,0.4521121084690094,1,0.547887921333313,1,0.3860792815685272,1,0.23248356580734253,1,38.900638580322266,1,80.39105987548828,1,0.0778941884636879,1,11.0,1,0.22187352180480957,1,0.006798170041292906,1,0.14318181574344635,1,0.045982178300619125,1,0.2914688289165497,1,2,2.5245730876922607
images_00004342,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\206-5E-966-F-H.jpg,Emotion/train/Happiness/206-5E-966-F-H.jpg,Happy,0,Happiness,train,Dataset/Images,0.07630136609077454,1,0.9236986637115479,1,1.0,1,0.6670412421226501,1,0.555658221244812,1,0.39294299483299255,1,0.6070569753646851,1,0.4404183328151703,1,0.1926601678133011,1,22.660566329956055,1,41.92204666137695,1,0.04780087620019913,1,10.0,1,0.1794072389602661,1,0.00401955284178257,1,0.13680154085159302,1,0.10247958451509476,1,0.15260273218154907,1,2,3.527449131011963
images_00007215,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\104-2Q-540-M-S.jpg,Emotion/train/Sadness/104-2Q-540-M-S.jpg,Sad,1,Sadness,train,Dataset/Images,0.01445420365780592,1,0.985545814037323,1,0.7493202090263367,1,0.43732064962387085,1,0.4909640848636627,1,0.530421793460846,1,0.46957820653915405,1,0.10421505570411682,1,0.09623152762651443,1,8.578642845153809,1,9.603763580322266,1,0.0,1,2.0,1,0.002618127502501011,1,0.0,1,0.10000000149011612,1,0.3296865224838257,1,0.09997626394033432,1,0,4.39860725402832
images_00003311,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\108-3E-2103-M-H.jpg,Emotion/train/Happiness/108-3E-2103-M-H.jpg,Happy,0,Happiness,val,Dataset/Images,0.15485259890556335,1,0.845147430896759,1,1.0,1,0.4292985796928406,1,0.45699959993362427,1,0.5388662219047546,1,0.461133748292923,1,0.39707696437835693,1,0.20134033262729645,1,35.50155258178711,1,67.60401916503906,1,0.06086895987391472,1,11.0,1,0.5787842273712158,1,0.003604109166190028,1,0.12980769574642181,1,0.01754225790500641,1,0.3097051978111267,1,2,3.2926952838897705
images_00001649,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1B-48-M-H.jpg,Emotion/train/Happiness/101-1B-48-M-H.jpg,Happy,0,Happiness,train,Dataset/Images,0.09116022288799286,1,0.908839762210846,1,0.978515625,1,0.43444234132766724,1,0.5821236371994019,1,0.3395478129386902,1,0.6604521870613098,1,0.6123822927474976,1,0.3150131404399872,1,5.3953728675842285,1,30.86153221130371,1,0.5838660001754761,1,12.0,1,0.27075067162513733,1,0.04163609445095062,1,0.19343066215515137,1,0.8068056106567383,1,0.41255179047584534,1,3,3.096850872039795
images_00000204,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Happiness\105-1C-507-F-H.jpg,Emotion/test/Happiness/105-1C-507-F-H.jpg,Happy,0,Happiness,test,Dataset/Images,0.13489511609077454,1,0.8651049137115479,1,0.994140625,1,0.5379995107650757,1,0.44541043043136597,1,0.5638349056243896,1,0.43616509437561035,1,0.47945573925971985,1,0.24494513869285583,1,17.804731369018555,1,64.04307556152344,1,0.28109750151634216,1,14.0,1,0.5285021662712097,1,0.015333649702370167,1,0.20445343852043152,1,0.2767500877380371,1,0.2697902321815491,1,2,3.4369027614593506
images_00005138,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\214-7N-1380-M-H.jpg,Emotion/train/Happiness/214-7N-1380-M-H.jpg,Happy,0,Happiness,val,Dataset/Images,0.18055075407028198,1,0.819449245929718,1,1.0,1,0.46686211228370667,1,0.592377245426178,1,0.35856443643569946,1,0.6414355635643005,1,0.49297916889190674,1,0.24607877433300018,1,44.134151458740234,1,111.63026428222656,1,0.48051637411117554,1,11.0,1,0.5625356435775757,1,0.01755654439330101,1,0.20352564752101898,1,0.0887485221028328,1,0.36110150814056396,1,1,3.186232566833496
images_00000883,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\101-4C-885-M-S.jpg,Emotion/test/Sadness/101-4C-885-M-S.jpg,Sad,1,Sadness,test,Dataset/Images,0.04074585810303688,1,0.9592541456222534,1,0.8000258803367615,1,0.4710812270641327,1,0.6106998920440674,1,0.347854882478714,1,0.6521451473236084,1,0.4650023579597473,1,0.24211007356643677,1,4.100483417510986,1,12.894941329956055,1,0.165916308760643,1,6.0,1,0.8869732618331909,1,0.005238906946033239,1,0.11267605423927307,1,0.03971560299396515,1,0.3764675557613373,1,3,3.1212997436523438
images_00000239,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Happiness\106-3C-1263-M-H.jpg,Emotion/test/Happiness/106-3C-1263-M-H.jpg,Happy,0,Happiness,test,Dataset/Images,0.03291177377104759,1,0.9670882225036621,1,0.8515625,1,0.7157729268074036,1,0.662131130695343,1,0.04819672182202339,1,0.9518032670021057,1,0.6893031001091003,1,0.26691576838493347,1,6.636308670043945,1,16.88751792907715,1,0.7567213177680969,1,9.0,1,0.03343414142727852,1,0.021926796063780785,1,0.07441860437393188,1,0.18884243071079254,1,0.23400811851024628,1,3,6.107160568237305
images_00003599,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\110-4H-305-F-H.jpg,Emotion/train/Happiness/110-4H-305-F-H.jpg,Happy,0,Happiness,train,Dataset/Images,0.08307255804538727,1,0.9169274568557739,1,0.99609375,1,0.5158633589744568,1,0.6262933611869812,1,0.258037269115448,1,0.741962730884552,1,0.4056139886379242,1,0.21838471293449402,1,18.506128311157227,1,40.249481201171875,1,0.09943495690822601,1,11.0,1,0.3702802062034607,1,0.0015484719770029187,1,0.1459999978542328,1,0.050217848271131516,1,0.16614511609077454,1,2,1.2084261178970337
images_00003263,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\108-3A-1222-F-H.jpg,Emotion/train/Happiness/108-3A-1222-F-H.jpg,Happy,0,Happiness,val,Dataset/Images,0.11836369335651398,1,0.8816363215446472,1,1.0,1,0.49602019786834717,1,0.5091962814331055,1,0.39766615629196167,1,0.6023338437080383,1,0.6483129262924194,1,0.26247715950012207,1,7.337707042694092,1,38.68482208251953,1,0.6518369913101196,1,10.0,1,0.7132485508918762,1,0.05577196925878525,1,0.16199377179145813,1,0.21577776968479156,1,0.3698420226573944,1,3,2.468505620956421
images_00009683,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\214-6K-1027-F-S.jpg,Emotion/train/Sadness/214-6K-1027-F-S.jpg,Sad,1,Sadness,train,Dataset/Images,0.035328902304172516,1,0.9646710753440857,1,0.2807212471961975,1,0.545977771282196,1,0.311034619808197,1,0.9832009673118591,1,0.016799023374915123,1,0.5929480195045471,1,0.2272094041109085,1,2.158149242401123,1,12.031682014465332,1,0.6482895612716675,1,11.0,1,0.7345436215400696,1,0.0061021666042506695,1,0.3589743673801422,1,0.02614479884505272,1,0.4627503454685211,1,0,6.705759048461914
images_00000405,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Happiness\199-4A-78-F-H.jpg,Emotion/test/Happiness/199-4A-78-F-H.jpg,Happy,0,Happiness,test,Dataset/Images,0.1362493485212326,1,0.8637506365776062,1,1.0,1,0.48630616068840027,1,0.638610303401947,1,0.32847583293914795,1,0.671524167060852,1,0.37391197681427,1,0.19503182172775269,1,40.89692687988281,1,93.6097183227539,1,0.1178077831864357,1,10.0,1,0.31427547335624695,1,0.0028217800427228212,1,0.2070484608411789,1,0.07089677453041077,1,0.2724986970424652,1,2,2.4885671138763428
images_00000734,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Happiness\250-8D-94-M-H.jpg,Emotion/test/Happiness/250-8D-94-M-H.jpg,Happy,0,Happiness,test,Dataset/Images,0.14809758961200714,1,0.851902425289154,1,1.0,1,0.6297177076339722,1,0.5537878274917603,1,0.40194541215896606,1,0.5980545878410339,1,0.4664432108402252,1,0.2778712809085846,1,30.807579040527344,1,75.26544952392578,1,0.3215782046318054,1,8.0,1,0.22346775233745575,1,0.0402926467359066,1,0.14746543765068054,1,0.07701648771762848,1,0.2961951792240143,1,2,3.585631847381592
images_00008686,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\205-6D-454-M-S.jpg,Emotion/train/Sadness/205-6D-454-M-S.jpg,Sad,1,Sadness,val,Dataset/Images,0.07551903277635574,1,0.9244809746742249,1,0.98046875,1,0.4559372663497925,1,0.6083489656448364,1,0.2735586166381836,1,0.7264413833618164,1,0.17460013926029205,1,0.14700496196746826,1,18.937759399414062,1,38.03738021850586,1,0.0010002143681049347,1,5.0,1,0.05957166105508804,1,0.0,1,0.15759849548339844,1,0.11895251274108887,1,0.1510380655527115,1,2,3.450404644012451
