sample_id,image_path,rel_path,label,label_id,original_label,split,source
images_00004598,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-5E-455-M-H.jpg,Emotion/train/Happiness/211-5E-455-M-H.jpg,Happy,0,Happiness,val,Dataset/Images
images_00004599,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-5E-458-F-H.jpg,Emotion/train/Happiness/211-5E-458-F-H.jpg,Happy,0,Happiness,val,Dataset/Images
images_00004600,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-5E-473-F-H.jpg,Emotion/train/Happiness/211-5E-473-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004601,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-6B-311-F-H.jpg,Emotion/train/Happiness/211-6B-311-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004602,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-6B-435-M-H.jpg,Emotion/train/Happiness/211-6B-435-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004603,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-6B-468-F-H.jpg,Emotion/train/Happiness/211-6B-468-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004604,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-6C-121-F-H.jpg,Emotion/train/Happiness/211-6C-121-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004605,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-6C-123-M-H.jpg,Emotion/train/Happiness/211-6C-123-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004606,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-6C-182-F-H.jpg,Emotion/train/Happiness/211-6C-182-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004607,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-6C-21-F-H.jpg,Emotion/train/Happiness/211-6C-21-F-H.jpg,Happy,0,Happiness,val,Dataset/Images
images_00004608,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-6C-38-M-H.jpg,Emotion/train/Happiness/211-6C-38-M-H.jpg,Happy,0,Happiness,val,Dataset/Images
images_00004609,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-6C-380-M-H.jpg,Emotion/train/Happiness/211-6C-380-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004610,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-6C-41-M-H.jpg,Emotion/train/Happiness/211-6C-41-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004611,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-6E-134-F-H.jpg,Emotion/train/Happiness/211-6E-134-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004612,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-6E-148-F-H.jpg,Emotion/train/Happiness/211-6E-148-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004613,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-6E-18-M-H.jpg,Emotion/train/Happiness/211-6E-18-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004614,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-6E-2-F-H.jpg,Emotion/train/Happiness/211-6E-2-F-H.jpg,Happy,0,Happiness,val,Dataset/Images
images_00004615,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-6E-353-F-H.jpg,Emotion/train/Happiness/211-6E-353-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004616,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-6E-369-M-H.jpg,Emotion/train/Happiness/211-6E-369-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004617,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-6E-44-M-H.jpg,Emotion/train/Happiness/211-6E-44-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004618,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-6E-64-M-H.jpg,Emotion/train/Happiness/211-6E-64-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004619,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-6E-99-F-H.jpg,Emotion/train/Happiness/211-6E-99-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004620,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-7B-1454-M-H.jpg,Emotion/train/Happiness/211-7B-1454-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004621,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-7B-266-F-H.jpg,Emotion/train/Happiness/211-7B-266-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004622,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-7B-284-M-H.jpg,Emotion/train/Happiness/211-7B-284-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004623,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-7B-296-M-H.jpg,Emotion/train/Happiness/211-7B-296-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004624,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-7B-341-M-H.jpg,Emotion/train/Happiness/211-7B-341-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004625,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-7B-5017-M-H.jpg,Emotion/train/Happiness/211-7B-5017-M-H.jpg,Happy,0,Happiness,val,Dataset/Images
images_00004626,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-7B-5295-M-H.jpg,Emotion/train/Happiness/211-7B-5295-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004627,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-7B-5298-M-H.jpg,Emotion/train/Happiness/211-7B-5298-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004628,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-7B-752-F-H.jpg,Emotion/train/Happiness/211-7B-752-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004629,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-7C-5088-F-H.jpg,Emotion/train/Happiness/211-7C-5088-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004630,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-7C-5117-M-H.jpg,Emotion/train/Happiness/211-7C-5117-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004631,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-7C-5297-F-H.jpg,Emotion/train/Happiness/211-7C-5297-F-H.jpg,Happy,0,Happiness,val,Dataset/Images
images_00004632,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-7D-35-M-H.jpg,Emotion/train/Happiness/211-7D-35-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004633,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-7D-5113-F-H.jpg,Emotion/train/Happiness/211-7D-5113-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004634,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-7D-5116-F-H.jpg,Emotion/train/Happiness/211-7D-5116-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004635,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-7D-5255-F-H.jpg,Emotion/train/Happiness/211-7D-5255-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004636,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-7E-107-F-H.jpg,Emotion/train/Happiness/211-7E-107-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004637,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-7E-154-F-H.jpg,Emotion/train/Happiness/211-7E-154-F-H.jpg,Happy,0,Happiness,val,Dataset/Images
images_00004638,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-7E-204-M-H.jpg,Emotion/train/Happiness/211-7E-204-M-H.jpg,Happy,0,Happiness,val,Dataset/Images
images_00004639,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-7E-301-F-H.jpg,Emotion/train/Happiness/211-7E-301-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004640,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-5A-142-F-H.jpg,Emotion/train/Happiness/212-5A-142-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004641,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-5A-16-F-H.jpg,Emotion/train/Happiness/212-5A-16-F-H.jpg,Happy,0,Happiness,val,Dataset/Images
images_00004642,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-5A-188-F-H.jpg,Emotion/train/Happiness/212-5A-188-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004643,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-5A-25-F-H.jpg,Emotion/train/Happiness/212-5A-25-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004644,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-5A-29-F-H.jpg,Emotion/train/Happiness/212-5A-29-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004645,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-5A-31-F-H.jpg,Emotion/train/Happiness/212-5A-31-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004646,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-5A-614-M-H.jpg,Emotion/train/Happiness/212-5A-614-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004647,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-5B-1000-M-H.jpg,Emotion/train/Happiness/212-5B-1000-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004648,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-5B-194-F-H.jpg,Emotion/train/Happiness/212-5B-194-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004649,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-5B-198-F-H.jpg,Emotion/train/Happiness/212-5B-198-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004650,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-5B-205-F-H.jpg,Emotion/train/Happiness/212-5B-205-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004651,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-5B-445-M-H.jpg,Emotion/train/Happiness/212-5B-445-M-H.jpg,Happy,0,Happiness,val,Dataset/Images
images_00004652,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-5B-546-F-H.jpg,Emotion/train/Happiness/212-5B-546-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004653,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-5D-652-F-H.jpg,Emotion/train/Happiness/212-5D-652-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004654,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-5E-724-M-H.jpg,Emotion/train/Happiness/212-5E-724-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004655,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-5E-737-F-H.jpg,Emotion/train/Happiness/212-5E-737-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004656,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-5F-780-F-H.jpg,Emotion/train/Happiness/212-5F-780-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004657,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-5F-787-F-H.jpg,Emotion/train/Happiness/212-5F-787-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004658,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-5F-793-F-H.jpg,Emotion/train/Happiness/212-5F-793-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004659,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-5F-797-F-H.jpg,Emotion/train/Happiness/212-5F-797-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004660,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-5F-814-M-H.jpg,Emotion/train/Happiness/212-5F-814-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004661,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-5F-818-F-H.jpg,Emotion/train/Happiness/212-5F-818-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004662,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-5F-826-F-H.jpg,Emotion/train/Happiness/212-5F-826-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004663,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-6A-13-M-H.jpg,Emotion/train/Happiness/212-6A-13-M-H.jpg,Happy,0,Happiness,val,Dataset/Images
images_00004664,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-6A-380-F-H.jpg,Emotion/train/Happiness/212-6A-380-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004665,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-6A-501-F-H.jpg,Emotion/train/Happiness/212-6A-501-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004666,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-6A-60-M-H.jpg,Emotion/train/Happiness/212-6A-60-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004667,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-6B-127-F-H.jpg,Emotion/train/Happiness/212-6B-127-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004668,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-6B-166-F-H.jpg,Emotion/train/Happiness/212-6B-166-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004669,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-6B-169-F-H.jpg,Emotion/train/Happiness/212-6B-169-F-H.jpg,Happy,0,Happiness,val,Dataset/Images
images_00004670,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-6B-461-F-H.jpg,Emotion/train/Happiness/212-6B-461-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004671,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-6E-385-F-H.jpg,Emotion/train/Happiness/212-6E-385-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004672,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-6E-405-F-H.jpg,Emotion/train/Happiness/212-6E-405-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004673,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-6E-426-F-H.jpg,Emotion/train/Happiness/212-6E-426-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004674,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-6F-455-F-H.jpg,Emotion/train/Happiness/212-6F-455-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004675,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-6F-459-M-H.jpg,Emotion/train/Happiness/212-6F-459-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004676,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-6F-464-M-H.jpg,Emotion/train/Happiness/212-6F-464-M-H.jpg,Happy,0,Happiness,val,Dataset/Images
images_00004677,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-6F-465-F-H.jpg,Emotion/train/Happiness/212-6F-465-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004678,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-6F-466-F-H.jpg,Emotion/train/Happiness/212-6F-466-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004679,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-6F-467-M-H.jpg,Emotion/train/Happiness/212-6F-467-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004680,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-6F-469-F-H.jpg,Emotion/train/Happiness/212-6F-469-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004681,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-6F-477-F-H.jpg,Emotion/train/Happiness/212-6F-477-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004682,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-6F-480-F-H.jpg,Emotion/train/Happiness/212-6F-480-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004683,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-6F-481-F-H.jpg,Emotion/train/Happiness/212-6F-481-F-H.jpg,Happy,0,Happiness,val,Dataset/Images
images_00004684,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-6F-537-F-H.jpg,Emotion/train/Happiness/212-6F-537-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004685,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-7A-136-M-H.jpg,Emotion/train/Happiness/212-7A-136-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004686,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-7A-138-F-H.jpg,Emotion/train/Happiness/212-7A-138-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004687,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-7A-899-M-H.jpg,Emotion/train/Happiness/212-7A-899-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004688,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-7B-152-F-H.jpg,Emotion/train/Happiness/212-7B-152-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004689,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-7B-228-F-H.jpg,Emotion/train/Happiness/212-7B-228-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004690,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-7B-35-M-H.jpg,Emotion/train/Happiness/212-7B-35-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004691,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-7B-928-F-H.jpg,Emotion/train/Happiness/212-7B-928-F-H.jpg,Happy,0,Happiness,val,Dataset/Images
images_00004692,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-7B-948-F-H.jpg,Emotion/train/Happiness/212-7B-948-F-H.jpg,Happy,0,Happiness,val,Dataset/Images
images_00004693,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-7E-370-M-H.jpg,Emotion/train/Happiness/212-7E-370-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004694,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-7E-743-F-H.jpg,Emotion/train/Happiness/212-7E-743-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004695,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-7E-840-M-H.jpg,Emotion/train/Happiness/212-7E-840-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004696,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-7E-850-F-H.jpg,Emotion/train/Happiness/212-7E-850-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004697,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-7E-950-M-H.jpg,Emotion/train/Happiness/212-7E-950-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004698,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-7E-960-F-H.jpg,Emotion/train/Happiness/212-7E-960-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004699,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-7F-436-F-H.jpg,Emotion/train/Happiness/212-7F-436-F-H.jpg,Happy,0,Happiness,val,Dataset/Images
images_00004700,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-7F-879-M-H.jpg,Emotion/train/Happiness/212-7F-879-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004701,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-7F-880-F-H.jpg,Emotion/train/Happiness/212-7F-880-F-H.jpg,Happy,0,Happiness,val,Dataset/Images
images_00004702,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-7F-887-F-H.jpg,Emotion/train/Happiness/212-7F-887-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004703,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-7F-891-F-H.jpg,Emotion/train/Happiness/212-7F-891-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004704,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-7F-968-F-H.jpg,Emotion/train/Happiness/212-7F-968-F-H.jpg,Happy,0,Happiness,val,Dataset/Images
images_00004705,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-7G-272-F-H.jpg,Emotion/train/Happiness/212-7G-272-F-H.jpg,Happy,0,Happiness,val,Dataset/Images
images_00004706,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-7G-518-F-H.jpg,Emotion/train/Happiness/212-7G-518-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004707,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-7G-86-F-H.jpg,Emotion/train/Happiness/212-7G-86-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004708,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-8A-346-F-H.jpg,Emotion/train/Happiness/212-8A-346-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004709,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-8C-304-F-H.jpg,Emotion/train/Happiness/212-8C-304-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004710,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-8C-741-F-H.jpg,Emotion/train/Happiness/212-8C-741-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004711,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\212-8F-713-F-H.jpg,Emotion/train/Happiness/212-8F-713-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004712,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\213-7A-1004-M-H.jpg,Emotion/train/Happiness/213-7A-1004-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004713,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\213-7A-1027-F-H.jpg,Emotion/train/Happiness/213-7A-1027-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004714,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\213-7A-23-F-H.jpg,Emotion/train/Happiness/213-7A-23-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004715,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\213-7A-260-M-H.jpg,Emotion/train/Happiness/213-7A-260-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004716,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\213-7A-298-F-H.jpg,Emotion/train/Happiness/213-7A-298-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004717,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\213-7A-343-F-H.jpg,Emotion/train/Happiness/213-7A-343-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004718,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\213-7A-47-F-H.jpg,Emotion/train/Happiness/213-7A-47-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004719,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\213-7A-557-M-H.jpg,Emotion/train/Happiness/213-7A-557-M-H.jpg,Happy,0,Happiness,val,Dataset/Images
images_00004720,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\213-7A-648-M-H.jpg,Emotion/train/Happiness/213-7A-648-M-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004721,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\213-7A-687-F-H.jpg,Emotion/train/Happiness/213-7A-687-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004722,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\213-7A-710-F-H.jpg,Emotion/train/Happiness/213-7A-710-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004723,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\213-7A-804-F-H.jpg,Emotion/train/Happiness/213-7A-804-F-H.jpg,Happy,0,Happiness,train,Dataset/Images
images_00004724,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\213-7A-86-F-H.jpg,Emotion/train/Happiness/213-7A-86-F-H.jpg,Happy,0,Happiness,val,Dataset/Images
