sample_id,image_path,label,label_id,split
102-4F-199-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\102-4F-199-F-S.jpg,Fear,3,train
103-2N-492-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-2N-492-M-S.jpg,Fear,3,train
103-2Z-2176-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-2Z-2176-F-S.jpg,Fear,3,test
103-3B-338-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-3B-338-M-S.jpg,Fear,3,train
103-3G-2610-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-3G-2610-F-S.jpg,Fear,3,train
103-3H-1047-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-3H-1047-M-S.jpg,Fear,3,train
103-3H-1478-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-3H-1478-F-S.jpg,Fear,3,test
103-3K-355-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-3K-355-F-S.jpg,Fear,3,train
103-4A-319-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-4A-319-M-S.jpg,Fear,3,train
103-4C-434-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-4C-434-M-S.jpg,Fear,3,train
103-4H-100-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-4H-100-M-S.jpg,Fear,3,train
103-4H-1646-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-4H-1646-M-S.jpg,Fear,3,train
103-4H-732-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-4H-732-M-S.jpg,Fear,3,train
103-4L-1129-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-4L-1129-M-S.jpg,Fear,3,train
103-4L-183-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-4L-183-M-S.jpg,Fear,3,test
103-4L-990-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-4L-990-F-S.jpg,Fear,3,train
103-4O-280-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-4O-280-F-S.jpg,Fear,3,train
103-4Q-118-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-4Q-118-F-S.jpg,Fear,3,train
104-2D-1262-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\104-2D-1262-F-S.jpg,Fear,3,train
104-2D-475-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\104-2D-475-M-H.jpg,Fear,3,train
104-2H-1224-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\104-2H-1224-M-S.jpg,Fear,3,test
104-2H-1232-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\104-2H-1232-M-S.jpg,Fear,3,train
104-3C-209-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\104-3C-209-M-S.jpg,Fear,3,train
104-3H-1645-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\104-3H-1645-F-S.jpg,Fear,3,train
104-4B-159-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\104-4B-159-F-S.jpg,Fear,3,train
104-4Z-1234-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\104-4Z-1234-M-H.jpg,Fear,3,train
105-1A-254-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\105-1A-254-M-S.jpg,Fear,3,test
105-1A-255-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\105-1A-255-M-S.jpg,Fear,3,train
105-2D-1035-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\105-2D-1035-M-S.jpg,Fear,3,train
105-3E-1289-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\105-3E-1289-F-S.jpg,Fear,3,train
105-4A-1070-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\105-4A-1070-M-S.jpg,Fear,3,train
105-4B-58-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\105-4B-58-F-H.jpg,Fear,3,val
105-4D-1224-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\105-4D-1224-F-S.jpg,Fear,3,train
105-4D-176-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\105-4D-176-M-S.jpg,Fear,3,train
105-4D-62-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\105-4D-62-M-S.jpg,Fear,3,train
105-4D-71-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\105-4D-71-M-S.jpg,Fear,3,train
105-4F-440-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\105-4F-440-F-S.jpg,Fear,3,train
106-3A-136-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\106-3A-136-F-S.jpg,Fear,3,val
106-3C-565-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\106-3C-565-F-S.jpg,Fear,3,train
106-3C-985-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\106-3C-985-F-S.jpg,Fear,3,train
106-3D-844-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\106-3D-844-F-S.jpg,Fear,3,train
106-3E-754-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\106-3E-754-M-S.jpg,Fear,3,test
106-3G-763-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\106-3G-763-M-S.jpg,Fear,3,train
106-4B-270-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\106-4B-270-F-S.jpg,Fear,3,test
106-4F-434-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\106-4F-434-F-S.jpg,Fear,3,train
106-4F-78-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\106-4F-78-F-S.jpg,Fear,3,train
106-4F-901-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\106-4F-901-F-S.jpg,Fear,3,train
106-4G-1454-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\106-4G-1454-F-S.jpg,Fear,3,train
107-2D-1002-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\107-2D-1002-M-S.jpg,Fear,3,val
107-2F-113-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\107-2F-113-F-S.jpg,Fear,3,train
107-2F-502-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\107-2F-502-F-S.jpg,Fear,3,train
107-3C-763-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\107-3C-763-F-S.jpg,Fear,3,train
107-3E-1177-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\107-3E-1177-F-S.jpg,Fear,3,test
107-3F-542-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\107-3F-542-M-S.jpg,Fear,3,train
107-3F-585-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\107-3F-585-M-S.jpg,Fear,3,val
107-4A-380-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\107-4A-380-M-S.jpg,Fear,3,test
107-4D-76-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\107-4D-76-F-S.jpg,Fear,3,train
107-4F-1147-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\107-4F-1147-F-S.jpg,Fear,3,test
107-4F-480-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\107-4F-480-F-S.jpg,Fear,3,train
107-4F-662-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\107-4F-662-F-S.jpg,Fear,3,train
107-4F-871-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\107-4F-871-M-S.jpg,Fear,3,train
108-3E-1826-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\108-3E-1826-F-S.jpg,Fear,3,test
108-4C-592-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\108-4C-592-M-S.jpg,Fear,3,test
108-4E-1051-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\108-4E-1051-M-S.jpg,Fear,3,train
108-4E-1057-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\108-4E-1057-M-S.jpg,Fear,3,train
109-3J-2452-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\109-3J-2452-M-S.jpg,Fear,3,train
109-3J-561-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\109-3J-561-F-S.jpg,Fear,3,train
109-3N-728-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\109-3N-728-M-S.jpg,Fear,3,train
109-3O-2362-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\109-3O-2362-M-S.jpg,Fear,3,test
110-3A-496-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\110-3A-496-F-S.jpg,Fear,3,train
110-4H-508-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\110-4H-508-M-S.jpg,Fear,3,train
110-4Y-1397-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\110-4Y-1397-F-S.jpg,Fear,3,train
110-4Z-620-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\110-4Z-620-F-S.jpg,Fear,3,train
112-3C-653-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\112-3C-653-M-S.jpg,Fear,3,val
112-3C-825-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\112-3C-825-M-S.jpg,Fear,3,train
112-3D-614-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\112-3D-614-F-S.jpg,Fear,3,train
112-3E-720-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\112-3E-720-M-S.jpg,Fear,3,train
112-3E-786-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\112-3E-786-M-S.jpg,Fear,3,train
112-3E-929-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\112-3E-929-M-S.jpg,Fear,3,test
112-3G-481-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\112-3G-481-F-S.jpg,Fear,3,train
112-4C-1065-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\112-4C-1065-M-S.jpg,Fear,3,train
112-4C-113-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\112-4C-113-M-S.jpg,Fear,3,val
112-4C-737-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\112-4C-737-M-S.jpg,Fear,3,train
112-4D-1442-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\112-4D-1442-M-S.jpg,Fear,3,train
112-4D-336-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\112-4D-336-F-S.jpg,Fear,3,test
112-4D-549-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\112-4D-549-F-S.jpg,Fear,3,test
120-3B-1083-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\120-3B-1083-F-S.jpg,Fear,3,val
120-3B-1568-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\120-3B-1568-M-S.jpg,Fear,3,train
120-3B-1621-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\120-3B-1621-F-S.jpg,Fear,3,test
120-3B-2395-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\120-3B-2395-F-S.jpg,Fear,3,train
120-3B-889-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\120-3B-889-M-S.jpg,Fear,3,train
120-3C-74-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\120-3C-74-F-S.jpg,Fear,3,train
120-4A-1671-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\120-4A-1671-M-S.jpg,Fear,3,test
120-4A-616-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\120-4A-616-M-S.jpg,Fear,3,train
120-4B-323-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\120-4B-323-M-S.jpg,Fear,3,train
120-4B-337-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\120-4B-337-F-S.jpg,Fear,3,val
140-3B-774-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\140-3B-774-F-S.jpg,Fear,3,train
199-4A-1211-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\199-4A-1211-F-S.jpg,Fear,3,train
199-4A-1512-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\199-4A-1512-F-H.jpg,Fear,3,train
199-4A-1801-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\199-4A-1801-M-S.jpg,Fear,3,test
199-4A-216-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\199-4A-216-M-S.jpg,Fear,3,test
201-5Z-51-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\201-5Z-51-M-S.jpg,Fear,3,val
201-5Z-775-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\201-5Z-775-F-S.jpg,Fear,3,train
201-5Z-874-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\201-5Z-874-M-S.jpg,Fear,3,train
203-5Q-981-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\203-5Q-981-F-S.jpg,Fear,3,train
203-6C-1477-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\203-6C-1477-F-S.jpg,Fear,3,test
205-5B-473-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-5B-473-F-S.jpg,Fear,3,val
205-5D-365-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-5D-365-F-S.jpg,Fear,3,train
205-5E-388-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-5E-388-M-S.jpg,Fear,3,train
205-5E-477-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-5E-477-F-S.jpg,Fear,3,train
205-5F-446-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-5F-446-F-S.jpg,Fear,3,train
205-5H-1406-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-5H-1406-M-S.jpg,Fear,3,train
205-5H-4302-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-5H-4302-F-S.jpg,Fear,3,train
205-6B-143-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-6B-143-M-S.jpg,Fear,3,val
205-6D-1905-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-6D-1905-F-S.jpg,Fear,3,train
205-6D-449-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-6D-449-F-S.jpg,Fear,3,train
205-6D-450-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-6D-450-F-S.jpg,Fear,3,train
205-6G-4133-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-6G-4133-M-S.jpg,Fear,3,train
205-6G-840-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-6G-840-F-S.jpg,Fear,3,train
205-7A-13-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-7A-13-F-S.jpg,Fear,3,val
205-7A-65-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-7A-65-M-S.jpg,Fear,3,train
205-7B-254-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-7B-254-F-S.jpg,Fear,3,train
205-7B-2946-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-7B-2946-F-S.jpg,Fear,3,test
205-7B-718-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-7B-718-M-S.jpg,Fear,3,val
205-7C-369-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-7C-369-F-S.jpg,Fear,3,train
205-7D-515-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-7D-515-F-S.jpg,Fear,3,train
205-7E-209-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-7E-209-M-S.jpg,Fear,3,val
205-7Q-742-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-7Q-742-F-S.jpg,Fear,3,train
205-7Q-983-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-7Q-983-M-S.jpg,Fear,3,train
205-8B-738-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-8B-738-F-H.jpg,Fear,3,val
205-8D-735-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-8D-735-F-S.jpg,Fear,3,train
205-8E-4032-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-8E-4032-F-S.jpg,Fear,3,train
205-8E-535-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-8E-535-M-S.jpg,Fear,3,val
205-8E-619-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-8E-619-F-S.jpg,Fear,3,test
205-8F-330-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-8F-330-M-S.jpg,Fear,3,val
206-5A-542-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-5A-542-F-S.jpg,Fear,3,train
206-5B-827-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-5B-827-M-S.jpg,Fear,3,train
206-5D-107-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-5D-107-M-S.jpg,Fear,3,train
206-5D-424-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-5D-424-F-S.jpg,Fear,3,train
206-5E-496-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-5E-496-M-S.jpg,Fear,3,train
206-5E-511-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-5E-511-F-S.jpg,Fear,3,train
206-6A-108-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-6A-108-M-S.jpg,Fear,3,train
206-6A-703-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-6A-703-F-S.jpg,Fear,3,train
206-6A-872-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-6A-872-F-S.jpg,Fear,3,train
206-6D-918-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-6D-918-M-S.jpg,Fear,3,train
206-6D-968-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-6D-968-M-S.jpg,Fear,3,val
206-6E-323-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-6E-323-F-S.jpg,Fear,3,train
206-6Z-176-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-6Z-176-M-S.jpg,Fear,3,train
206-6Z-223-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-6Z-223-F-S.jpg,Fear,3,train
206-6Z-894-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-6Z-894-M-S.jpg,Fear,3,train
207-5C-383-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\207-5C-383-M-S.jpg,Fear,3,train
207-5C-422-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\207-5C-422-F-S.jpg,Fear,3,test
207-5E-579-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\207-5E-579-M-S.jpg,Fear,3,train
207-6B-430-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\207-6B-430-F-S.jpg,Fear,3,test
207-6B-69-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\207-6B-69-M-S.jpg,Fear,3,val
207-6C-197-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\207-6C-197-M-S.jpg,Fear,3,train
207-6C-362-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\207-6C-362-M-S.jpg,Fear,3,train
207-6C-364-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\207-6C-364-M-S.jpg,Fear,3,train
207-6C-6126-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\207-6C-6126-F-H.jpg,Fear,3,train
207-6H-6082-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\207-6H-6082-F-S.jpg,Fear,3,val
207-7F-1025-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\207-7F-1025-M-S.jpg,Fear,3,train
207-7F-1034-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\207-7F-1034-F-S.jpg,Fear,3,test
210-5B-385-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\210-5B-385-F-S.jpg,Fear,3,val
210-5C-597-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\210-5C-597-F-S.jpg,Fear,3,train
210-5E-523-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\210-5E-523-F-S.jpg,Fear,3,train
211-5C-432-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\211-5C-432-M-S.jpg,Fear,3,test
211-6E-191-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\211-6E-191-M-S.jpg,Fear,3,train
211-7B-296-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\211-7B-296-M-S.jpg,Fear,3,train
211-7D-35-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\211-7D-35-M-S.jpg,Fear,3,val
211-7D-5116-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\211-7D-5116-F-S.jpg,Fear,3,test
212-5F-773-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\212-5F-773-M-S.jpg,Fear,3,val
212-5F-797-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\212-5F-797-F-S.jpg,Fear,3,train
212-5F-826-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\212-5F-826-F-S.jpg,Fear,3,train
212-6F-467-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\212-6F-467-M-S.jpg,Fear,3,train
212-7B-366-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\212-7B-366-M-S.jpg,Fear,3,train
212-7E-960-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\212-7E-960-F-S.jpg,Fear,3,train
213-8A-1185-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\213-8A-1185-F-S.jpg,Fear,3,train
213-8A-197-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\213-8A-197-M-H.jpg,Fear,3,train
213-8A-585-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\213-8A-585-M-S.jpg,Fear,3,train
213-8A-969-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\213-8A-969-F-S.jpg,Fear,3,train
214-5A-2028-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-5A-2028-M-S.jpg,Fear,3,train
214-5A-339-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-5A-339-F-S.jpg,Fear,3,val
214-5B-1934-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-5B-1934-F-S.jpg,Fear,3,train
214-5F-935-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-5F-935-F-S.jpg,Fear,3,train
214-5G-578-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-5G-578-M-S.jpg,Fear,3,train
214-5G-869-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-5G-869-F-S.jpg,Fear,3,train
214-5H-2131-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-5H-2131-M-S.jpg,Fear,3,val
214-5H-795-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-5H-795-F-S.jpg,Fear,3,train
214-5J-1826-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-5J-1826-F-S.jpg,Fear,3,train
214-5L-2099-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-5L-2099-M-S.jpg,Fear,3,train
214-5L-814-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-5L-814-F-S.jpg,Fear,3,train
214-5O-1092-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-5O-1092-M-S.jpg,Fear,3,train
214-5O-1774-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-5O-1774-M-S.jpg,Fear,3,train
214-6A-408-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-6A-408-F-S.jpg,Fear,3,train
214-6A-702-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-6A-702-F-S.jpg,Fear,3,train
214-6C-118-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-6C-118-M-S.jpg,Fear,3,test
214-6C-622-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-6C-622-F-S.jpg,Fear,3,train
214-6D-1794-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-6D-1794-F-S.jpg,Fear,3,train
214-6D-1847-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-6D-1847-F-S.jpg,Fear,3,train
214-6F-2095-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-6F-2095-M-S.jpg,Fear,3,train
214-6K-1017-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-6K-1017-F-S.jpg,Fear,3,train
214-6K-1027-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-6K-1027-F-S.jpg,Fear,3,train
214-6K-1124-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-6K-1124-F-S.jpg,Fear,3,train
